n,mstar,mstar_stdev
0.7966614673009316,0.6769426562887009,0.07033294328932499
0.8066166551671841,0.8012794644611188,0.030248025964977127
0.8165718430334375,0.6548870788328187,0.03771180220940299
0.82652703089969,0.7109737919725462,0.023731489312513086
0.846437406632196,0.6290547892227347,0.02501301700420534
0.8713253762978288,0.5568792104373407,0.01828071026740792
0.8962133459634615,0.4791296771362119,0.01965057818756229
0.945989285294726,0.3967406299852436,0.004965875416257383
